lon,lat,vs30,z1pt0,z2pt5,vs30measured
-76.97,-11.94,481.84848,224.908048,0.5145,0
-76.96,-11.94,760,33.72291916,0.5145,0
-76.95,-11.94,760,33.72291916,0.5145,0
-76.94,-11.94,738.29223,38.39788297,0.5145,0
-76.85,-11.94,760,33.72291916,0.5145,0
-76.82,-11.94,760,33.72291916,0.5145,0
-76.81,-11.94,760,33.72291916,0.5145,0
-76.8,-11.94,625.27177,80.83170411,0.5145,0
-76.79,-11.94,760,33.72291916,0.5145,0
-76.78,-11.94,760,33.72291916,0.5145,0
-76.77,-11.94,760,33.72291916,0.5145,0
-76.76,-11.94,356.1692,338.2190577,0.5145,0
-76.75,-11.94,760,33.72291916,0.5145,0
-76.74,-11.94,760,33.72291916,0.5145,0
-76.73,-11.94,760,33.72291916,0.5145,0
-76.72,-11.94,760,33.72291916,0.5145,0
-76.71,-11.94,760,33.72291916,0.5145,0
-76.7,-11.94,555.33338,137.5210329,0.5145,0
-76.69,-11.94,760,33.72291916,0.5145,0
-76.68,-11.94,760,33.72291916,0.5145,0
-76.67,-11.94,698.9538,49.07280779,0.5145,0
-76.97,-11.95,760,33.72291916,0.5145,0
-76.96,-11.95,760,33.72291916,0.5145,0
-76.95,-11.95,760,33.72291916,0.5145,0
-76.94,-11.95,760,33.72291916,0.5145,0
-76.93,-11.95,760,33.72291916,0.5145,0
-76.87,-11.95,733.6306,39.50309601,0.5145,0
-76.86,-11.95,760,33.72291916,0.5145,0
-76.85,-11.95,760,33.72291916,0.5145,0
-76.84,-11.95,760,33.72291916,0.5145,0
-76.83,-11.95,760,33.72291916,0.5145,0
-76.82,-11.95,760,33.72291916,0.5145,0
-76.81,-11.95,760,33.72291916,0.5145,0
-76.8,-11.95,760,33.72291916,0.5145,0
-76.79,-11.95,760,33.72291916,0.5145,0
-76.78,-11.95,669.8808,59.36098778,0.5145,0
-76.77,-11.95,760,33.72291916,0.5145,0
-76.76,-11.95,760,33.72291916,0.5145,0
-76.75,-11.95,760,33.72291916,0.5145,0
-76.74,-11.95,760,33.72291916,0.5145,0
-76.73,-11.95,485.18546,222.8223051,0.5145,0
-76.72,-11.95,521.84011,181.7197988,0.5145,0
-76.71,-11.95,760,33.72291916,0.5145,0
-76.7,-11.95,760,33.72291916,0.5145,0
-76.69,-11.95,760,33.72291916,0.5145,0
-76.68,-11.95,760,33.72291916,0.5145,0
-76.67,-11.95,760,33.72291916,0.5145,0
-76.66,-11.95,760,33.72291916,0.5145,0
-76.97,-11.96,760,33.72291916,0.5145,0
-76.96,-11.96,697.8547,49.42000897,0.5145,0
-76.95,-11.96,613.46831,88.03620193,0.5145,0
-76.94,-11.96,760,33.72291916,0.5145,0
-76.93,-11.96,760,33.72291916,0.5145,0
-76.92,-11.96,473.95754,229.9778041,0.5145,0
-76.91,-11.96,760,33.72291916,0.5145,0
-76.9,-11.96,760,33.72291916,0.5145,0
-76.89,-11.96,459.48887,239.8075861,0.5145,0
-76.88,-11.96,569.25559,123.0816566,0.5145,0
-76.87,-11.96,760,33.72291916,0.5145,0
-76.86,-11.96,760,33.72291916,0.5145,0
-76.85,-11.96,665.29957,61.21428868,0.5145,0
-76.84,-11.96,760,33.72291916,0.5145,0
-76.83,-11.96,760,33.72291916,0.5145,0
-76.82,-11.96,760,33.72291916,0.5145,0
-76.81,-11.96,760,33.72291916,0.5145,0
-76.8,-11.96,760,33.72291916,0.5145,0
-76.79,-11.96,760,33.72291916,0.5145,0
-76.78,-11.96,760,33.72291916,0.5145,0
-76.77,-11.96,760,33.72291916,0.5145,0
-76.76,-11.96,760,33.72291916,0.5145,0
-76.75,-11.96,760,33.72291916,0.5145,0
-76.74,-11.96,760,33.72291916,0.5145,0
-76.73,-11.96,760,33.72291916,0.5145,0
-76.72,-11.96,760,33.72291916,0.5145,0
-76.71,-11.96,742.50467,37.4315392,0.5145,0
-76.7,-11.96,760,33.72291916,0.5145,0
-76.69,-11.96,760,33.72291916,0.5145,0
-76.68,-11.96,760,33.72291916,0.5145,0
-76.67,-11.96,535.5397,161.8018075,0.5145,0
-76.66,-11.96,760,33.72291916,0.5145,0
-76.65,-11.96,760,33.72291916,0.5145,0
-76.97,-11.97,711.27564,45.37745195,0.5145,0
-76.96,-11.97,513.08339,196.0324709,0.5145,0
-76.95,-11.97,760,33.72291916,0.5145,0
-76.94,-11.97,643.82473,70.90730236,0.5145,0
-76.93,-11.97,760,33.72291916,0.5145,0
-76.92,-11.97,760,33.72291916,0.5145,0
-76.91,-11.97,760,33.72291916,0.5145,0
-76.9,-11.97,760,33.72291916,0.5145,0
-76.89,-11.97,389.86846,299.3606574,0.5145,0
-76.88,-11.97,605.53514,93.32237071,0.5145,0
-76.87,-11.97,760,33.72291916,0.5145,0
-76.86,-11.97,760,33.72291916,0.5145,0
-76.85,-11.97,760,33.72291916,0.5145,0
-76.84,-11.97,760,33.72291916,0.5145,0
-76.83,-11.97,760,33.72291916,0.5145,0
-76.82,-11.97,760,33.72291916,0.5145,0
-76.81,-11.97,760,33.72291916,0.5145,0
-76.8,-11.97,760,33.72291916,0.5145,0
-76.79,-11.97,553.23724,139.8707668,0.5145,0
-76.78,-11.97,760,33.72291916,0.5145,0
-76.77,-11.97,760,33.72291916,0.5145,0
-76.76,-11.97,722.4743,42.31025958,0.5145,0
-76.75,-11.97,760,33.72291916,0.5145,0
-76.74,-11.97,760,33.72291916,0.5145,0
-76.73,-11.97,760,33.72291916,0.5145,0
-76.72,-11.97,760,33.72291916,0.5145,0
-76.71,-11.97,499.90421,214.0114404,0.5145,0
-76.7,-11.97,760,33.72291916,0.5145,0
-76.69,-11.97,760,33.72291916,0.5145,0
-76.68,-11.97,760,33.72291916,0.5145,0
-76.67,-11.97,760,33.72291916,0.5145,0
-76.66,-11.97,760,33.72291916,0.5145,0
-76.97,-11.98,522.12337,181.2785511,0.5145,0
-76.96,-11.98,760,33.72291916,0.5145,0
-76.95,-11.98,760,33.72291916,0.5145,0
-76.94,-11.98,627.90599,79.32354777,0.5145,0
-76.93,-11.98,677.87155,56.2897955,0.5145,0
-76.92,-11.98,760,33.72291916,0.5145,0
-76.91,-11.98,760,33.72291916,0.5145,0
-76.9,-11.98,470.38003,232.3422445,0.5145,0
-76.89,-11.98,249.78897,546.0221555,0.5145,0
-76.88,-11.98,760,33.72291916,0.5145,0
-76.87,-11.98,514.69642,193.2951308,0.5145,0
-76.86,-11.98,760,33.72291916,0.5145,0
-76.85,-11.98,760,33.72291916,0.5145,0
-76.84,-11.98,760,33.72291916,0.5145,0
-76.83,-11.98,760,33.72291916,0.5145,0
-76.82,-11.98,760,33.72291916,0.5145,0
-76.81,-11.98,574.69095,117.9516799,0.5145,0
-76.8,-11.98,557.56252,135.074961,0.5145,0
-76.79,-11.98,742.91328,37.33939438,0.5145,0
-76.78,-11.98,551.7459,141.5724739,0.5145,0
-76.77,-11.98,760,33.72291916,0.5145,0
-76.76,-11.98,760,33.72291916,0.5145,0
-76.75,-11.98,760,33.72291916,0.5145,0
-76.74,-11.98,760,33.72291916,0.5145,0
-76.73,-11.98,760,33.72291916,0.5145,0
-76.72,-11.98,760,33.72291916,0.5145,0
-76.71,-11.98,760,33.72291916,0.5145,0
-76.7,-11.98,760,33.72291916,0.5145,0
-76.69,-11.98,760,33.72291916,0.5145,0
-76.68,-11.98,760,33.72291916,0.5145,0
-76.67,-11.98,760,33.72291916,0.5145,0
-76.78,-11.99,760,33.72291916,0.5145,0
-76.77,-11.99,756.07985,34.51333446,0.5145,0
-76.76,-11.99,760,33.72291916,0.5145,0
-76.75,-11.99,760,33.72291916,0.5145,0
-76.74,-11.99,760,33.72291916,0.5145,0
-76.73,-11.99,760,33.72291916,0.5145,0
-76.72,-11.99,760,33.72291916,0.5145,0
-76.71,-11.99,693.44926,50.84218984,0.5145,0
-76.78,-12,760,33.72291916,0.5145,0
-76.77,-12,760,33.72291916,0.5145,0
-76.76,-12,760,33.72291916,0.5145,0
-76.75,-12,760,33.72291916,0.5145,0
-76.74,-12,760,33.72291916,0.5145,0
-76.73,-12,760,33.72291916,0.5145,0
-76.78,-12.01,760,33.72291916,0.5145,0
-76.77,-12.01,760,33.72291916,0.5145,0
-76.76,-12.01,760,33.72291916,0.5145,0
-76.75,-12.01,753.09104,35.13122891,0.5145,0
-76.74,-12.01,643.56454,71.03582303,0.5145,0
-76.73,-12.01,760,33.72291916,0.5145,0
-76.72,-12.01,644.21017,70.71743687,0.5145,0
-76.78,-12.02,754.65496,34.80623794,0.5145,0
-76.77,-12.02,497.90553,215.1720116,0.5145,0
-76.76,-12.02,760,33.72291916,0.5145,0
-76.75,-12.02,460.17604,239.3242789,0.5145,0
-76.74,-12.02,760,33.72291916,0.5145,0
-76.73,-12.02,760,33.72291916,0.5145,0
-76.72,-12.02,760,33.72291916,0.5145,0
-76.78,-12.03,760,33.72291916,0.5145,0
-76.77,-12.03,605.16628,93.57747114,0.5145,0
-76.76,-12.03,760,33.72291916,0.5145,0
-76.75,-12.03,760,33.72291916,0.5145,0
-76.74,-12.03,760,33.72291916,0.5145,0
-76.73,-12.03,760,33.72291916,0.5145,0
-76.72,-12.03,760,33.72291916,0.5145,0
-76.71,-12.03,760,33.72291916,0.5145,0
-76.78,-12.04,760,33.72291916,0.5145,0
-76.77,-12.04,760,33.72291916,0.5145,0
-76.76,-12.04,760,33.72291916,0.5145,0
-76.75,-12.04,760,33.72291916,0.5145,0
-76.74,-12.04,760,33.72291916,0.5145,0
-76.73,-12.04,760,33.72291916,0.5145,0
-76.72,-12.04,665.73748,61.03410494,0.5145,0
-76.71,-12.04,760,33.72291916,0.5145,0
-76.7,-12.04,760,33.72291916,0.5145,0
-76.78,-12.05,584.01977,109.742446,0.5145,0
-76.77,-12.05,760,33.72291916,0.5145,0
-76.76,-12.05,760,33.72291916,0.5145,0
-76.75,-12.05,760,33.72291916,0.5145,0
-76.74,-12.05,573.6707,118.8943721,0.5145,0
-76.73,-12.05,760,33.72291916,0.5145,0
-76.72,-12.05,760,33.72291916,0.5145,0
-76.71,-12.05,760,33.72291916,0.5145,0
-76.7,-12.05,760,33.72291916,0.5145,0
-76.69,-12.05,760,33.72291916,0.5145,0
-77.01,-12.03,361.3917,331.637496,0.5145,0
-77,-12.03,378.33654,311.7442658,0.5145,0
-77.01,-12.04,368.87832,322.5833406,0.5145,0
-77,-12.04,390.05276,299.1697184,0.5145,0
-77.01,-12.05,351.13767,344.7780756,0.5145,0
-77,-12.05,760,33.72291916,0.5145,0
-77.01,-12.06,462.7847,237.5048718,0.5145,0
-77,-12.06,376.22703,314.1063167,0.5145,0
-76.97,-12.09,334.99567,367.3933161,0.5145,0
-76.96,-12.09,516.07629,190.9904941,0.5145,0
-76.95,-12.09,425.1448,266.3234363,0.5145,0
-76.94,-12.09,314.76303,399.6282157,0.5145,0
-76.93,-12.09,325.80191,381.4580349,0.5145,0
-76.92,-12.09,664.52989,61.53256308,0.5145,0
-76.97,-12.1,327.67096,378.5235679,0.5145,0
-76.96,-12.1,621.81699,82.8631956,0.5145,0
-76.95,-12.1,527.7748,172.7428591,0.5145,0
-76.94,-12.1,504.91391,210.6475404,0.5145,0
-76.93,-12.1,759.83961,33.75482117,0.5145,0
-76.92,-12.1,760,33.72291916,0.5145,0
-76.97,-12.11,479.99516,226.0811761,0.5145,0
-76.96,-12.11,760,33.72291916,0.5145,0
-76.95,-12.11,760,33.72291916,0.5145,0
-76.94,-12.11,760,33.72291916,0.5145,0
-76.93,-12.11,760,33.72291916,0.5145,0
-76.92,-12.11,760,33.72291916,0.5145,0
-76.97,-12.12,656.42073,65.01198187,0.5145,0
-77.07,-11.58,760,33.72291916,0.5145,0
-77.06,-11.58,760,33.72291916,0.5145,0
-77.05,-11.58,760,33.72291916,0.5145,0
-77.08,-11.59,760,33.72291916,0.5145,0
-77.07,-11.59,760,33.72291916,0.5145,0
-77.06,-11.59,760,33.72291916,0.5145,0
-77.05,-11.59,760,33.72291916,0.5145,0
-77.04,-11.59,760,33.72291916,0.5145,0
-77.08,-11.6,760,33.72291916,0.5145,0
-77.07,-11.6,601.83531,95.92020938,0.5145,0
-77.06,-11.6,662.64756,62.31950466,0.5145,0
-77.05,-11.6,760,33.72291916,0.5145,0
-77.04,-11.6,636.94344,74.40432161,0.5145,0
-77.03,-11.6,760,33.72291916,0.5145,0
-77.09,-11.61,760,33.72291916,0.5145,0
-77.08,-11.61,582.67941,110.877934,0.5145,0
-77.07,-11.61,590.9451,104.0971611,0.5145,0
-77.06,-11.61,760,33.72291916,0.5145,0
-77.05,-11.61,674.78039,57.454264,0.5145,0
-77.04,-11.61,687.60991,52.80527697,0.5145,0
-77.03,-11.61,760,33.72291916,0.5145,0
-77.02,-11.61,644.62345,70.51454795,0.5145,0
-77.01,-11.61,760,33.72291916,0.5145,0
-77.1,-11.62,760,33.72291916,0.5145,0
-77.09,-11.62,711.30616,45.36873,0.5145,0
-77.08,-11.62,760,33.72291916,0.5145,0
-77.07,-11.62,760,33.72291916,0.5145,0
-77.06,-11.62,760,33.72291916,0.5145,0
-77.05,-11.62,760,33.72291916,0.5145,0
-77.04,-11.62,760,33.72291916,0.5145,0
-77.03,-11.62,760,33.72291916,0.5145,0
-77.02,-11.62,760,33.72291916,0.5145,0
-77.13,-11.63,596.2527,100.0096824,0.5145,0
-77.12,-11.63,563.62804,128.6836137,0.5145,0
-77.11,-11.63,519.60218,185.252524,0.5145,0
-77.1,-11.63,760,33.72291916,0.5145,0
-77.09,-11.63,760,33.72291916,0.5145,0
-77.08,-11.63,760,33.72291916,0.5145,0
-77.07,-11.63,760,33.72291916,0.5145,0
-77.06,-11.63,760,33.72291916,0.5145,0
-77.05,-11.63,760,33.72291916,0.5145,0
-77.04,-11.63,760,33.72291916,0.5145,0
-77.03,-11.63,760,33.72291916,0.5145,0
-77.02,-11.63,760,33.72291916,0.5145,0
-77.13,-11.64,462.974,237.3737819,0.5145,0
-77.12,-11.64,583.90644,109.8379015,0.5145,0
-77.11,-11.64,760,33.72291916,0.5145,0
-77.1,-11.64,625.66319,80.60540159,0.5145,0
-77.09,-11.64,474.57058,229.5768363,0.5145,0
-77.08,-11.64,760,33.72291916,0.5145,0
-77.07,-11.64,760,33.72291916,0.5145,0
-77.06,-11.64,760,33.72291916,0.5145,0
-77.05,-11.64,501.31295,217.5114269,0.5145,0
-77.04,-11.64,760,33.72291916,0.5145,0
-77.03,-11.64,760,33.72291916,0.5145,0
-77.12,-11.65,760,33.72291916,0.5145,0
-77.11,-11.65,760,33.72291916,0.5145,0
-77.1,-11.65,760,33.72291916,0.5145,0
-77.09,-11.65,760,33.72291916,0.5145,0
-77.08,-11.65,760,33.72291916,0.5145,0
-77.07,-11.65,760,33.72291916,0.5145,0
-77.06,-11.65,760,33.72291916,0.5145,0
-77.05,-11.65,760,33.72291916,0.5145,0
-77.04,-11.65,760,33.72291916,0.5145,0
-77.16,-11.66,533.09784,165.1486547,0.5145,0
-77.15,-11.66,385.3685,304.0893956,0.5145,0
-77.13,-11.66,676.51361,56.79775423,0.5145,0
-77.12,-11.66,760,33.72291916,0.5145,0
-77.11,-11.66,760,33.72291916,0.5145,0
-77.1,-11.66,760,33.72291916,0.5145,0
-77.09,-11.66,617.88708,85.25055658,0.5145,0
-77.08,-11.66,613.25047,88.17638884,0.5145,0
-77.07,-11.66,760,33.72291916,0.5145,0
-77.06,-11.66,760,33.72291916,0.5145,0
-77.05,-11.66,760,33.72291916,0.5145,0
-77.04,-11.66,760,33.72291916,0.5145,0
-77.17,-11.67,625.95614,80.43653719,0.5145,0
-77.16,-11.67,760,33.72291916,0.5145,0
-77.15,-11.67,559.39813,133.1005742,0.5145,0
-77.14,-11.67,514.61155,193.4379867,0.5145,0
-77.13,-11.67,676.53391,56.79011951,0.5145,0
-77.12,-11.67,562.89188,129.4392916,0.5145,0
-77.11,-11.67,723.51858,42.03736167,0.5145,0
-77.1,-11.67,760,33.72291916,0.5145,0
-77.09,-11.67,760,33.72291916,0.5145,0
-77.08,-11.67,700.38077,48.62647397,0.5145,0
-77.07,-11.67,760,33.72291916,0.5145,0
-77.06,-11.67,760,33.72291916,0.5145,0
-77.05,-11.67,760,33.72291916,0.5145,0
-77.04,-11.67,760,33.72291916,0.5145,0
-77.03,-11.67,679.79988,55.5779854,0.5145,0
-77.19,-11.68,760,33.72291916,0.5145,0
-77.18,-11.68,555.24309,137.6212465,0.5145,0
-77.17,-11.68,613.21393,88.19993022,0.5145,0
-77.16,-11.68,565.80002,126.4852842,0.5145,0
-77.15,-11.68,551.46062,141.900875,0.5145,0
-77.14,-11.68,409.6832,279.981382,0.5145,0
-77.13,-11.68,527.96798,172.4598788,0.5145,0
-77.12,-11.68,760,33.72291916,0.5145,0
-77.11,-11.68,760,33.72291916,0.5145,0
-77.1,-11.68,563.20761,129.1145276,0.5145,0
-77.09,-11.68,672.4532,58.35042255,0.5145,0
-77.08,-11.68,760,33.72291916,0.5145,0
-77.07,-11.68,760,33.72291916,0.5145,0
-77.06,-11.68,760,33.72291916,0.5145,0
-77.05,-11.68,760,33.72291916,0.5145,0
-77.04,-11.68,760,33.72291916,0.5145,0
-77.03,-11.68,760,33.72291916,0.5145,0
-77.19,-11.69,760,33.72291916,0.5145,0
-77.18,-11.69,591.01351,104.0431912,0.5145,0
-77.17,-11.69,604.94863,93.72839621,0.5145,0
-77.16,-11.69,751.33599,35.50036938,0.5145,0
-77.15,-11.69,760,33.72291916,0.5145,0
-77.14,-11.69,387.65176,301.6739336,0.5145,0
-77.13,-11.69,472.01922,231.2536469,0.5145,0
-77.12,-11.69,760,33.72291916,0.5145,0
-77.11,-11.69,760,33.72291916,0.5145,0
-77.1,-11.69,482.78029,224.3222204,0.5145,0
-77.09,-11.69,560.53773,131.8925682,0.5145,0
-77.08,-11.69,760,33.72291916,0.5145,0
-77.07,-11.69,760,33.72291916,0.5145,0
-77.06,-11.69,760,33.72291916,0.5145,0
-77.05,-11.69,760,33.72291916,0.5145,0
-77.04,-11.69,760,33.72291916,0.5145,0
-77.03,-11.69,598.8426,98.086495,0.5145,0
-77.02,-11.69,760,33.72291916,0.5145,0
-77.01,-11.69,597.61849,98.98979366,0.5145,0
-77.19,-11.7,760,33.72291916,0.5145,0
-77.18,-11.7,760,33.72291916,0.5145,0
-77.17,-11.7,715.05751,44.31211703,0.5145,0
-77.16,-11.7,574.20967,118.3952301,0.5145,0
-77.15,-11.7,494.87021,216.9556139,0.5145,0
-77.14,-11.7,760,33.72291916,0.5145,0
-77.13,-11.7,760,33.72291916,0.5145,0
-77.12,-11.7,578.19386,114.7838757,0.5145,0
-77.11,-11.7,551.11237,142.3030282,0.5145,0
-77.1,-11.7,760,33.72291916,0.5145,0
-77.09,-11.7,760,33.72291916,0.5145,0
-77.08,-11.7,760,33.72291916,0.5145,0
-77.07,-11.7,760,33.72291916,0.5145,0
-77.06,-11.7,758.08992,34.10524864,0.5145,0
-77.05,-11.7,760,33.72291916,0.5145,0
-77.04,-11.7,760,33.72291916,0.5145,0
-77.03,-11.7,571.2174,121.1991731,0.5145,0
-77.02,-11.7,760,33.72291916,0.5145,0
-77.01,-11.7,760,33.72291916,0.5145,0
-77.18,-11.71,760,33.72291916,0.5145,0
-77.17,-11.71,679.82396,55.56916651,0.5145,0
-77.16,-11.71,523.01002,179.90582,0.5145,0
-77.15,-11.71,603.94435,94.42866308,0.5145,0
-77.14,-11.71,630.46069,77.89366828,0.5145,0
-77.13,-11.71,760,33.72291916,0.5145,0
-77.12,-11.71,526.39656,174.7783457,0.5145,0
-77.11,-11.71,760,33.72291916,0.5145,0
-77.1,-11.71,760,33.72291916,0.5145,0
-77.09,-11.71,760,33.72291916,0.5145,0
-77.08,-11.71,613.3601,88.10580437,0.5145,0
-77.07,-11.71,760,33.72291916,0.5145,0
-77.06,-11.71,760,33.72291916,0.5145,0
-77.05,-11.71,760,33.72291916,0.5145,0
-77.04,-11.71,760,33.72291916,0.5145,0
-77.03,-11.71,760,33.72291916,0.5145,0
-77.02,-11.71,760,33.72291916,0.5145,0
-77.01,-11.71,760,33.72291916,0.5145,0
-77.18,-11.72,760,33.72291916,0.5145,0
-77.17,-11.72,760,33.72291916,0.5145,0
-77.16,-11.72,593.15522,102.3707339,0.5145,0
-77.15,-11.72,724.44731,41.79646693,0.5145,0
-77.14,-11.72,760,33.72291916,0.5145,0
-77.13,-11.72,760,33.72291916,0.5145,0
-77.12,-11.72,543.8639,150.9989101,0.5145,0
-77.11,-11.72,760,33.72291916,0.5145,0
-77.1,-11.72,760,33.72291916,0.5145,0
-77.09,-11.72,760,33.72291916,0.5145,0
-77.08,-11.72,553.91069,139.1105249,0.5145,0
-77.07,-11.72,760,33.72291916,0.5145,0
-77.06,-11.72,760,33.72291916,0.5145,0
-77.05,-11.72,760,33.72291916,0.5145,0
-77.04,-11.72,760,33.72291916,0.5145,0
-77.03,-11.72,760,33.72291916,0.5145,0
-77.02,-11.72,760,33.72291916,0.5145,0
-77.01,-11.72,760,33.72291916,0.5145,0
-77.17,-11.73,760,33.72291916,0.5145,0
-77.16,-11.73,760,33.72291916,0.5145,0
-77.15,-11.73,760,33.72291916,0.5145,0
-77.14,-11.73,655.69714,65.33401056,0.5145,0
-77.13,-11.73,587.66742,106.7235893,0.5145,0
-77.12,-11.73,760,33.72291916,0.5145,0
-77.11,-11.73,760,33.72291916,0.5145,0
-77.1,-11.73,760,33.72291916,0.5145,0
-77.09,-11.73,519.28985,185.7522139,0.5145,0
-77.08,-11.73,678.38186,56.10034356,0.5145,0
-77.07,-11.73,760,33.72291916,0.5145,0
-77.06,-11.73,760,33.72291916,0.5145,0
-77.05,-11.73,760,33.72291916,0.5145,0
-77.04,-11.73,760,33.72291916,0.5145,0
-77.03,-11.73,760,33.72291916,0.5145,0
-77.02,-11.73,760,33.72291916,0.5145,0
-77.01,-11.73,760,33.72291916,0.5145,0
-77.16,-11.74,760,33.72291916,0.5145,0
-77.15,-11.74,741.31024,37.70249215,0.5145,0
-77.14,-11.74,549.85737,143.7638943,0.5145,0
-77.13,-11.74,451.87985,245.2749212,0.5145,0
-77.12,-11.74,760,33.72291916,0.5145,0
-77.11,-11.74,554.90217,138.0004425,0.5145,0
-77.1,-11.74,760,33.72291916,0.5145,0
-77.09,-11.74,579.85256,113.3201919,0.5145,0
-77.08,-11.74,719.61038,43.06987555,0.5145,0
-77.07,-11.74,731.14735,40.10772762,0.5145,0
-77.06,-11.74,760,33.72291916,0.5145,0
-77.05,-11.74,760,33.72291916,0.5145,0
-77.04,-11.74,760,33.72291916,0.5145,0
-77.03,-11.74,760,33.72291916,0.5145,0
-77.02,-11.74,760,33.72291916,0.5145,0
-77.01,-11.74,760,33.72291916,0.5145,0
-77.17,-11.75,307.67217,412.1118216,0.5145,0
-77.16,-11.75,395.99886,293.1212805,0.5145,0
-77.15,-11.75,370.80329,320.3246283,0.5145,0
-77.14,-11.75,418.97642,271.6303087,0.5145,0
-77.13,-11.75,473.62733,230.1942882,0.5145,0
-77.12,-11.75,493.75896,217.6150495,0.5145,0
-77.11,-11.75,537.38935,159.3217569,0.5145,0
-77.1,-11.75,503.49364,213.3226568,0.5145,0
-77.09,-11.75,621.60896,82.98750423,0.5145,0
-77.08,-11.75,701.80106,48.18715055,0.5145,0
-77.07,-11.75,760,33.72291916,0.5145,0
-77.06,-11.75,760,33.72291916,0.5145,0
-77.05,-11.75,760,33.72291916,0.5145,0
-77.04,-11.75,760,33.72291916,0.5145,0
-77.03,-11.75,760,33.72291916,0.5145,0
-77.02,-11.75,760,33.72291916,0.5145,0
-77.01,-11.75,760,33.72291916,0.5145,0
-77.17,-11.76,343.38532,355.3275111,0.5145,0
-77.16,-11.76,403.33445,285.9472887,0.5145,0
-77.15,-11.76,414.42829,275.6623668,0.5145,0
-77.14,-11.76,430.11721,262.1754097,0.5145,0
-77.13,-11.76,413.40177,276.5868412,0.5145,0
-77.12,-11.76,460.44324,239.1368067,0.5145,0
-77.11,-11.76,443.46436,251.5792899,0.5145,0
-77.1,-11.76,618.25961,85.02067177,0.5145,0
-77.09,-11.76,618.09852,85.11998575,0.5145,0
-77.08,-11.76,760,33.72291916,0.5145,0
-77.07,-11.76,760,33.72291916,0.5145,0
-77.06,-11.76,760,33.72291916,0.5145,0
-77.05,-11.76,760,33.72291916,0.5145,0
-77.04,-11.76,760,33.72291916,0.5145,0
-77.03,-11.76,760,33.72291916,0.5145,0
-77.02,-11.76,760,33.72291916,0.5145,0
-77.01,-11.76,523.14437,179.6989273,0.5145,0
-77.17,-11.77,371.10779,319.9698566,0.5145,0
-77.16,-11.77,383.93358,305.6246854,0.5145,0
-77.15,-11.77,381.6626,308.0822634,0.5145,0
-77.14,-11.77,402.07623,287.1559526,0.5145,0
-77.13,-11.77,564.8719,127.4189978,0.5145,0
-77.12,-11.77,453.17593,244.3283913,0.5145,0
-77.11,-11.77,595.14451,100.8466696,0.5145,0
-77.1,-11.77,571.86135,120.5889508,0.5145,0
-77.09,-11.77,650.8935,67.52203891,0.5145,0
-77.08,-11.77,760,33.72291916,0.5145,0
-77.07,-11.77,760,33.72291916,0.5145,0
-77.06,-11.77,760,33.72291916,0.5145,0
-77.05,-11.77,681.53342,54.94745621,0.5145,0
-77.04,-11.77,760,33.72291916,0.5145,0
-77.03,-11.77,506.49827,207.711607,0.5145,0
-77.02,-11.77,760,33.72291916,0.5145,0
-77.01,-11.77,547.06844,147.0765425,0.5145,0
-77.19,-11.78,555.35254,137.4997785,0.5145,0
-77.18,-11.78,460.63777,239.0004818,0.5145,0
-77.17,-11.78,515.71047,191.5981914,0.5145,0
-77.16,-11.78,532.36025,166.1762199,0.5145,0
-77.15,-11.78,247.03125,554.2671027,0.5145,0
-77.14,-11.78,379.44833,310.5117869,0.5145,0
-77.13,-11.78,760,33.72291916,0.5145,0
-77.12,-11.78,760,33.72291916,0.5145,0
-77.11,-11.78,600.4865,96.8892297,0.5145,0
-77.1,-11.78,607.72486,91.82536953,0.5145,0
-77.09,-11.78,760,33.72291916,0.5145,0
-77.08,-11.78,760,33.72291916,0.5145,0
-77.07,-11.78,760,33.72291916,0.5145,0
-77.06,-11.78,721.34196,42.60862296,0.5145,0
-77.05,-11.78,760,33.72291916,0.5145,0
-77.04,-11.78,760,33.72291916,0.5145,0
-77.03,-11.78,760,33.72291916,0.5145,0
-77.02,-11.78,757.7969,34.16436884,0.5145,0
-77.01,-11.78,738.49099,38.35160592,0.5145,0
-77.18,-11.79,548.89624,144.8951033,0.5145,0
-77.17,-11.79,614.64263,87.28516861,0.5145,0
-77.16,-11.79,575.86455,116.8785761,0.5145,0
-77.15,-11.79,560.11725,132.3367206,0.5145,0
-77.14,-11.79,413.11294,276.8479322,0.5145,0
-77.13,-11.79,661.00894,63.01460261,0.5145,0
-77.12,-11.79,477.23303,227.8494555,0.5145,0
-77.11,-11.79,692.53256,51.1443864,0.5145,0
-77.1,-11.79,760,33.72291916,0.5145,0
-77.09,-11.79,669.47933,59.52063016,0.5145,0
-77.08,-11.79,760,33.72291916,0.5145,0
-77.07,-11.79,760,33.72291916,0.5145,0
-77.06,-11.79,760,33.72291916,0.5145,0
-77.05,-11.79,760,33.72291916,0.5145,0
-77.04,-11.79,760,33.72291916,0.5145,0
-77.03,-11.79,678.81225,55.94116781,0.5145,0
-77.02,-11.79,747.40671,36.34416776,0.5145,0
-77.01,-11.79,560.82357,131.5916767,0.5145,0
-77.18,-11.8,399.67689,289.4855977,0.5145,0
-77.17,-11.8,497.69423,215.2953473,0.5145,0
-77.16,-11.8,567.46792,124.8282733,0.5145,0
-77.15,-11.8,760,33.72291916,0.5145,0
-77.14,-11.8,383.52393,306.0654673,0.5145,0
-77.13,-11.8,364.72711,327.5497717,0.5145,0
