site_id,lon,lat,PGV_POE_1.0_yr,PGV_POE_10.0_yr,PGV_POE_50.0_yr,PGV_POE_100.0_yr,PGV_POE_500.0_yr
73,-76.97,-12.0,1.0000000000000004e-06,2.1781776491111744,9.062742429509383,13.609484121131441,30.096551948862512
74,-76.96,-12.0,1.0000000000000004e-06,1.701207394436363,6.882721387735371,10.130762489294632,23.233008111464205
75,-76.95,-12.0,1.0000000000000004e-06,1.85571813524981,7.681861816772731,11.49068688752052,26.45361572976223
76,-76.94,-12.0,0.012057063989608686,1.975003957017484,8.176840404023999,12.528080050572067,29.449164005373852
77,-76.93,-12.0,0.010519287476071875,2.269320538571403,9.28770626657945,14.191760866160413,29.99235411595032
78,-76.92,-12.0,1.0000000000000004e-06,2.28145497385977,9.621898807199003,14.509838926931723,32.003007469242576
79,-76.91,-12.0,0.01216115444646982,2.258973016613158,9.202811724137879,13.920253926750233,31.115318141452637
80,-76.9,-12.0,0.009689784989818229,2.3088444723456254,9.58306658575076,14.618035431789707,32.534633601083556
81,-76.89,-12.0,1.0000000000000004e-06,1.7940853322795949,7.566591996966544,11.768198287580272,26.301881124689167
82,-76.88,-12.0,1.0000000000000004e-06,1.663420889913335,6.757473636684844,10.627210908947516,22.383630190139435
83,-76.87,-12.0,1.0000000000000004e-06,1.8941460396454024,7.812430076358157,11.811303441269011,27.883714205599418
84,-76.86,-12.0,0.010146955054512087,1.8617593654591835,7.62540124519772,11.678690253288785,25.003203025151645
85,-76.85,-12.0,1.0000000000000004e-06,1.697863396654556,7.031741352167034,10.380546758609722,21.093931391349624
86,-76.84,-12.0,0.009109195374868843,1.8732053283915977,7.784010638686965,11.846516588941752,25.484707420771123
87,-76.83,-12.0,0.009748380560503346,1.8372767570903203,7.424329243070385,11.115133955133397,25.2086260928606
88,-76.82,-12.0,1.0000000000000004e-06,1.6653244920351395,6.906280374357055,10.661119902320413,24.794583713954363
89,-76.81,-12.0,1.0000000000000004e-06,1.6954684431424685,6.709182282675461,10.149439115838625,21.63046195538054
90,-76.8,-12.0,0.00792175832550115,1.684653695168555,6.982792785501389,10.413950605705066,21.33471954605327
91,-76.79,-12.0,1.0000000000000004e-06,1.6831863097534967,6.9907771377129535,10.305840332215167,23.05431442008298
92,-76.99,-12.01,1.0000000000000004e-06,1.6655453796054989,7.13649557609771,10.880559616479237,23.08434410874601
93,-76.98,-12.01,1.0000000000000004e-06,1.6585572263172026,7.141828164649284,10.845143780800841,24.830545169504912
94,-76.97,-12.01,1.0000000000000004e-06,1.6711790171714107,6.852964434601479,10.429803801310761,24.713424951143235
95,-76.96,-12.01,1.0000000000000004e-06,1.6664696823395948,7.1450405139249,10.973561844967135,24.224434762927423
96,-76.95,-12.01,1.0000000000000004e-06,1.6638172676411882,6.855723774049978,10.455465649198292,24.35282877335386
97,-76.94,-12.01,1.0000000000000004e-06,1.936019884675888,7.9347824065508386,12.262897878193192,27.690695336296358
98,-76.93,-12.01,1.0000000000000004e-06,1.989677680152151,8.150364374457894,12.24165621756269,26.838700176610352
99,-76.92,-12.01,1.0000000000000004e-06,2.3719459593143193,9.82217860319551,14.383508040498503,31.753159459251115
100,-76.91,-12.01,1.0000000000000004e-06,2.231772618308212,9.259432163523504,14.28559822044387,31.490506270996057
101,-76.9,-12.01,1.0000000000000004e-06,2.1637431801827587,8.974628455469057,14.118664216494086,30.538092106904436
102,-76.89,-12.01,1.0000000000000004e-06,1.8072690215776028,7.370032559341423,11.024751965516156,23.30284092047768
103,-76.88,-12.01,1.0000000000000004e-06,1.843346197870697,7.687887050582301,11.368240697930814,24.163333873377226
104,-76.87,-12.01,0.011192925162230987,2.24675613311689,9.244320533871234,14.025330349248373,31.789984084092687
105,-76.86,-12.01,1.0000000000000004e-06,2.2741937107196915,9.278606790787705,14.03337345168046,29.27962968014488
106,-76.85,-12.01,1.0000000000000004e-06,2.283808735554582,9.362333933760626,14.152974352129931,33.62984692906917
107,-76.84,-12.01,0.012364181490341707,1.9862802608220194,7.894316637183894,11.92548962773211,28.042791490577216
108,-76.83,-12.01,1.0000000000000004e-06,1.8292203477947517,7.288776563279565,11.249014023756663,24.880374613884484
109,-76.82,-12.01,1.0000000000000004e-06,1.711055277448974,6.891670515140733,10.407025323423026,24.328976737393702
110,-76.81,-12.01,1.0000000000000004e-06,1.7112528422294828,6.734890676452907,10.427894890648558,21.872599416964402
111,-76.8,-12.01,1.0000000000000004e-06,1.7102881197407813,6.826170530331783,10.628921169345903,22.834443144217065
112,-76.79,-12.01,1.0000000000000004e-06,1.7359055407521173,7.146003063282886,10.81225814975727,22.0005410171176
113,-76.99,-12.02,1.0000000000000004e-06,2.19515904361151,8.980698835746253,13.556307657014067,29.5632291554279
114,-76.98,-12.02,1.0000000000000004e-06,1.9532954960726396,8.374311324424545,12.701930563066751,30.51416129582187
115,-76.97,-12.02,1.0000000000000004e-06,1.7682541300925714,7.366026232315435,11.226699017836237,24.20830068186871
116,-76.96,-12.02,0.01286384740758639,2.3224988427091504,9.310106620927522,14.068269846796184,35.00158683524265
117,-76.95,-12.02,0.010003979920649745,2.0189321543110488,8.48668893116464,12.954551582064077,28.10237470085239
118,-76.94,-12.02,0.010038483939836473,2.3426075654813348,9.8564586024207,14.746616576277276,31.130796896948908
119,-76.93,-12.02,0.011929918574065758,2.263328635031822,9.2410050224346,13.770769021639017,33.46291089007844
120,-76.92,-12.02,0.011831859896769468,2.1388439710907003,8.804123355254651,13.482934319275085,30.260694612201153
121,-76.91,-12.02,0.01045316012670305,2.2311844290867286,9.334116691755609,14.169053282721878,30.638689015001937
122,-76.9,-12.02,0.012828434369501065,2.2409105772114657,9.139865720576802,14.291442365133,30.513696202547084
123,-76.89,-12.02,0.008922421095527447,2.3406060091382086,9.583863358719112,14.694329500724598,31.670376169528254
124,-76.88,-12.02,0.009805336947046203,2.241650296187036,9.383589719535367,14.218388416155662,30.421946554254987
125,-76.87,-12.02,0.011638317302093694,1.727509161634749,6.812617628608137,10.36067782725662,22.11996013768315
126,-76.86,-12.02,0.009186994457131647,1.696092367746216,7.054862120404298,10.462108546905968,21.528711480168596
127,-76.85,-12.02,1.0000000000000004e-06,1.8183920967296225,7.318242407199726,11.321578149252653,24.172587061988683
128,-76.84,-12.02,1.0000000000000004e-06,1.8341039068576024,7.727435926026735,11.534970302875506,25.9703785491811
129,-76.83,-12.02,1.0000000000000004e-06,1.6877592527905068,6.958912362861548,10.150556735238336,21.98174462628292
130,-76.82,-12.02,0.010307169632996965,1.8945282333483768,7.8043115502974985,11.714814349589213,24.744686336511307
131,-76.81,-12.02,1.0000000000000004e-06,1.6790757643754766,6.959227510920187,10.643680872175278,22.737234936647976
132,-76.8,-12.02,0.00805108880022697,1.697012666394437,7.221823478132451,10.642500076650405,22.741896926806106
133,-76.79,-12.02,0.007067548735074857,1.674845822640415,6.966450774214255,10.50264248319992,20.693313724894804
134,-76.99,-12.03,0.010874268575627153,2.2248886383805035,9.061339266312308,13.860645215168763,31.331657012522804
135,-76.98,-12.03,0.013125481093024709,2.2424325915236767,9.625778438086789,14.430323371354968,30.94714355696203
136,-76.97,-12.03,0.013383951220323953,2.313316748708804,9.555066362020609,14.212259776888933,31.775867652843505
137,-76.96,-12.03,1.0000000000000004e-06,2.2444030234119645,9.43392144619051,14.351399498928092,29.7468157060131
138,-76.95,-12.03,0.010682238270449474,2.174225141060689,8.998434126639392,13.432919196238224,31.698298071476835
139,-76.94,-12.03,1.0000000000000004e-06,2.3134021285899777,9.486636649307227,14.337578822024868,32.92523967306876
140,-76.93,-12.03,1.0000000000000004e-06,2.2488062834724274,9.518709604301463,14.580741857666593,33.89272392986396
141,-76.92,-12.03,0.011477498910774379,1.967542888821679,8.21252430684109,12.588457190588574,28.178915328555888
142,-76.91,-12.03,1.0000000000000004e-06,2.222532488618482,9.50718634608822,14.707868007249125,31.100768008164493
143,-76.9,-12.03,1.0000000000000004e-06,1.9040161207224877,8.215443084119618,12.409255193540139,27.049888449879774
144,-76.89,-12.03,1.0000000000000004e-06,1.94258319780257,8.057048335894656,12.286342814761504,27.230041929645097
145,-76.88,-12.03,0.010366940359084111,1.849914640894266,7.49967973793804,11.36886555051877,27.30219254361849
146,-76.87,-12.03,0.009588820170908454,1.682710912215182,6.958637134317948,10.478432243063661,23.531243961287842
147,-76.86,-12.03,1.0000000000000004e-06,1.6704454878201493,6.884564894966366,10.176324777090793,23.09083119191695
148,-76.85,-12.03,1.0000000000000004e-06,1.7238726341179347,6.9771259175539475,10.408672903649713,25.23947942501589
149,-76.84,-12.03,1.0000000000000004e-06,1.7097483202914032,6.764036358776773,10.217951222473802,23.649882481933336
150,-76.83,-12.03,0.009935330997895259,1.7371932546766669,6.834964444000922,10.280844389613724,21.95436052746239
151,-76.82,-12.03,1.0000000000000004e-06,1.7065205172700784,6.853760371971375,10.371342490769933,22.795566931733575
152,-76.81,-12.03,0.007634333644870145,1.675683223154243,6.885150646228138,10.324387162113819,22.837723182078136
153,-76.8,-12.03,1.0000000000000004e-06,1.7591342135512598,6.820803353066542,10.27875769789185,23.108890886007703
154,-76.79,-12.03,1.0000000000000004e-06,1.7343629491599326,6.809433521526017,10.225809584955698,23.423378937796265
155,-76.99,-12.04,0.011376464745998101,1.6857424955451523,7.107328844254213,10.534368470375588,21.972981146954616
156,-76.98,-12.04,1.0000000000000004e-06,2.2573862493245005,9.534093001830792,14.217373900471713,33.82161006607316
157,-76.97,-12.04,0.013503309665533014,2.2744236857959943,9.580656233364179,14.027037637628567,32.1302075535701
158,-76.96,-12.04,1.0000000000000004e-06,2.33599446436898,9.132235156151912,14.02679680960162,33.25157050008627
159,-76.95,-12.04,0.015708742721213243,2.1808111656225826,8.799924794550302,13.169722191253104,27.872236962355117
160,-76.94,-12.04,0.010757575712691706,2.241822176050634,9.30752171492082,14.468114553820673,30.12077103871755
161,-76.93,-12.04,0.008464822200311299,2.0608596115945095,8.524160499358288,12.768719282290363,29.065259469646907
162,-76.92,-12.04,0.009784199533548659,1.9635175230498174,8.192103393742286,12.542717797765503,27.67651523920877
163,-76.91,-12.04,0.007559108643173856,1.8919633170481123,7.776655330965017,12.245689036347114,25.885326023162303
164,-76.9,-12.04,0.008212683138686377,1.8180371092936012,7.402230876056321,11.346478156924222,23.609265204836397
165,-76.89,-12.04,1.0000000000000004e-06,1.9536869951349423,7.858376062476853,12.038272300388627,25.87761021868823
166,-76.88,-12.04,1.0000000000000004e-06,1.8296316389553182,7.591797466273562,11.689590687975722,24.632182250335617
167,-76.87,-12.04,1.0000000000000004e-06,1.7050352779316629,7.157105549445656,10.752237523794872,21.04803938120413
168,-76.86,-12.04,1.0000000000000004e-06,1.6859929638071873,6.964527900280132,10.343592084217645,23.149102707884047
169,-76.85,-12.04,1.0000000000000004e-06,1.715296661327934,6.9135476301695835,10.386080486619795,21.768608431105235
170,-76.84,-12.04,1.0000000000000004e-06,1.7160902006345145,6.9273302903131695,10.332849814359902,23.674284597420694
171,-76.83,-12.04,0.010515517222896701,1.673631765537115,6.977224064499251,10.636438250090299,22.443757068794742
172,-76.82,-12.04,0.009867185112699099,1.7050283252740768,7.1725240793751945,10.619841775452016,24.391788047781613
173,-76.81,-12.04,0.008427013705228739,1.7043921054299005,7.024215316452356,10.77657171024532,23.937545048565088
174,-76.8,-12.04,1.0000000000000004e-06,1.6909118492564914,6.979685217019097,10.534398782525928,22.522209788209967
175,-76.79,-12.04,0.008300348416583874,1.6735101665447167,6.773929676142274,10.464135027192512,22.413668214799333
176,-76.99,-12.05,0.008430375153075355,1.635837215063771,6.857755481375515,10.523520333635627,21.863670746327745
177,-76.98,-12.05,1.0000000000000004e-06,1.9825163590634245,8.310337317379856,12.439277354506096,27.854152343700402
178,-76.97,-12.05,1.0000000000000004e-06,2.2718974433441717,9.115438077211174,14.003935808360955,32.71330696004604
179,-76.96,-12.05,0.012191847519010049,2.2276541524371942,9.381369643170878,13.980357941657726,30.130894849635858
180,-76.95,-12.05,1.0000000000000004e-06,2.2613418228616546,9.689020691256731,14.402457136764053,31.12808088725703
181,-76.94,-12.05,1.0000000000000004e-06,1.999212451208233,8.309918547078665,12.452075819616718,27.412006695564887
182,-76.93,-12.05,1.0000000000000004e-06,1.7094202311299342,7.312453367681619,11.0810422877257,23.337405244629462
183,-76.92,-12.05,1.0000000000000004e-06,1.656847053152577,7.1613684179337325,10.64430515513209,22.467198272361472
184,-76.91,-12.05,1.0000000000000004e-06,1.6854929986053977,7.057511986506667,10.462678527710104,24.293948051805675
185,-76.9,-12.05,1.0000000000000004e-06,1.6435439985194784,6.933057705421696,10.853397270039274,22.44606426459671
186,-76.89,-12.05,1.0000000000000004e-06,1.700293981091507,7.003015770781143,10.637025227786237,24.526241855067084
187,-76.88,-12.05,0.009005682812693679,1.697632787180693,7.116899246865893,10.557572183044044,21.568352193905742
188,-76.87,-12.05,1.0000000000000004e-06,1.6695474281486564,6.951790612910253,10.608695821681694,22.816497145917932
189,-76.86,-12.05,0.00963397717237372,1.9014298607635287,7.731091458699746,11.781404606007092,24.695497704230213
190,-76.85,-12.05,0.010394260083939092,1.884855229314648,7.967279198751201,11.831110318627607,24.04294007315337
